Ano,Mês,Dia_semana,Dia_mês,total,prato_principal_1,prato_principal_2,guarnição,sobremesa_1,letivo,feriado,ferias,vespera_nao_letivo,pos_nao_letivo,vespera_feriado,pos_feriado,dias_desde_inicio_ferias,dias_desde_ultimas_ferias,dias_ate_ferias,dias_ate_feriado
2025,8,seg,25,425.0,Fricassê de frango,Omelete,Batata palha,Barra de cereais,1,0,0,0,1,0,0,0,21,109,7
2025,8,ter,26,550.0,Lombo,Curry de legumes,Farofa,Picolé,1,0,0,0,0,0,0,0,22,108,6
2025,8,qua,27,492.0,Carne moída,Suflê de legumes,Batata,Manjar,1,0,0,0,0,0,0,0,23,107,5
2025,8,qui,28,472.0,Isca de carne,Quibe de brócolis,Chuchu,Chocolate,1,0,0,0,0,0,0,0,24,106,4
2025,8,sex,29,0.0,Frango assado,Almôndega de ricota,Polenta,Iogurte,1,0,0,0,0,0,0,0,25,105,3
2025,8,sáb,30,0.0,Bife,Bife de feijão,Cuscuz,Mosaico,1,0,0,1,0,0,0,0,26,104,2
2025,9,seg,1,127.0,Bife,Tomate recheado,Mandioca,Goiabada,0,1,0,1,1,1,0,0,28,102,0
2025,9,ter,2,146.0,Lasanha bolonhesa,Lasanha de PVT,Vagem,Marigel,0,1,0,1,1,1,1,0,29,101,0
2025,9,qua,3,147.0,Filé de frango,Almôndega de aveia,Polenta,Pudim de pão,0,1,0,1,1,1,1,0,30,100,0
2025,9,qui,4,134.0,Lagarto,Ovo frito,Cuscuz,Arroz doce,0,1,0,1,1,1,1,0,31,99,0
2025,9,sex,5,93.0,Peixe frito,Lasanha de abobrinha,Purês,Doce de abóbora,0,1,0,1,1,1,1,0,32,98,0
2025,9,sáb,6,0.0,Bisteca,Batatalhoada,Cuscuz,Mousse de morango,0,1,0,1,1,0,1,0,33,97,0
2025,9,seg,8,551.0,Frango empanado,Quibe de brócolis,Creme de milho,Barra de cereais,1,0,0,0,1,0,0,0,35,95,49
2025,9,ter,9,673.0,Carne moída,Curry de legumes,Batata,Gelatina,1,0,0,0,0,0,0,0,36,94,48
2025,9,qua,10,650.0,Bife,Hamburguer de PVT,Macarrão,Chocolate,1,0,0,0,0,0,0,0,37,93,47
2025,9,qui,11,613.0,Pernil,Lasanha de abobrinha,Virado,Surpresa de abacaxi,1,0,0,0,0,0,0,0,38,92,46
2025,9,sex,12,376.0,Filé de frango,Moussaka,Brócolis,Picolé,1,0,0,0,0,0,0,0,39,91,45
2025,9,sáb,13,0.0,Lombo,Omelete,Farofa,Mosaico,1,0,0,1,0,0,0,0,40,90,44
2025,9,seg,15,549.0,Carne em cubos,Estrogonofe de grão de bico,Legumes,Bombom,1,0,0,0,1,0,0,0,42,88,42
2025,9,ter,16,748.0,Lombo,Ovo frito,Couve-flor,Pudim de maria mole,1,0,0,0,0,0,0,0,43,87,41
2025,9,qua,17,606.0,Carne moída,PVT,Polenta,Iogurte,1,0,0,0,0,0,0,0,44,86,40
2025,9,qui,18,527.0,Isca de carne,Almôndega de aveia,Cenoura,Gelatina,1,0,0,0,0,0,0,0,45,85,39
2025,9,sex,19,492.0,Frango assado,Bife de feijão,Nhoque,Flan de baunilha,1,0,0,0,0,0,0,0,46,84,38
2025,9,sáb,20,0.0,Bife,Curry de legumes,Acelga,Surpresa de banana,1,0,0,1,0,0,0,0,47,83,37
2025,9,seg,22,527.0,Frango empanado,Xadrez de grão de bico,Creme de milho,Barra de cereais,1,0,0,0,1,0,0,0,49,81,35
2025,9,ter,23,622.0,Hamburguer,Hamburguer de lentilha,Batata doce,Torrone,1,0,0,0,0,0,0,0,50,80,34
2025,9,qua,24,547.0,Bife,Quibe de abóbora,Ervilha parmentier,Brigadeirão,1,0,0,0,0,0,0,0,51,79,33
2025,9,qui,25,636.0,Frango assado,Suflê de legumes,Abobrinha,Picolé,1,0,0,0,0,0,0,0,52,78,32
2025,9,sex,26,357.0,Pernil,Ovo frito,Farofa,Bolinho,1,0,0,0,0,0,0,0,53,77,31
2025,9,seg,29,475.0,Linguiça,Bife de feijão,Polenta,Bananada,1,0,0,0,1,0,0,0,56,74,28
2025,9,ter,30,678.0,Estrogonofe de carne,Omelete,Batata palha,Cocada,1,0,0,0,0,0,0,0,57,73,27
2025,10,qua,1,400.0,Filé de peixe,Batatalhoada,Vagem,Torrone,1,0,0,0,0,0,0,0,58,72,26
2025,10,qui,2,502.0,Bife,Bife de grão de bico,Macarrão,Bolinho,1,0,0,0,0,0,0,0,59,71,25
2025,10,sex,3,452.0,Pernil,Almôndega de aveia,Farofa,Picolé,1,0,0,0,0,0,0,0,60,70,24
2025,10,seg,6,424.0,Frango empanado,Almôndega de aveia,Creme de milho,Barra de cereais,1,0,0,0,1,0,0,0,63,67,21
2025,10,ter,7,597.0,Carne moída,PVT,Purês,Surpresa de abacaxi,1,0,0,0,0,0,0,0,64,66,20
2025,10,qua,8,571.0,Carne em cubos,Bife de feijão,Mandioca,Bombom,1,0,0,0,0,0,0,0,65,65,19
2025,10,qui,9,575.0,Pernil,Baião de dois,Acelga,Mousse de limão,1,0,0,0,0,0,0,0,66,64,18
2025,10,qui,9,575.0,Carne moída,PVT,Purês,Surpresa de abacaxi,1,0,0,0,0,0,0,0,66,64,18
2025,10,qui,9,575.0,Estrogonofe de carne,Ovo frito,Legumes,Pudim de pão,1,0,0,0,0,0,0,0,66,64,18
2025,10,sex,10,419.0,Carne moída,PVT,Purês,Surpresa de abacaxi,1,0,0,0,0,0,0,0,67,63,17
2025,10,seg,13,272.0,Linguiça,Omelete,Farofa,Bananada,1,0,0,0,1,0,0,0,70,60,14
2025,10,ter,14,418.0,Lasanha bolonhesa,Lasanha de PVT,Repolho,Doce de leite,1,0,0,0,0,0,0,0,71,59,13
2025,10,qua,15,378.0,Frango assado,Moussaka,Polenta,Flan de baunilha,1,0,0,0,0,0,0,0,72,58,12
2025,10,qui,16,335.0,Lagarto,Lasanha de abobrinha,Cuscuz,Picolé,1,0,0,0,0,0,0,0,73,57,11
2025,10,sex,17,358.0,Bife,Lasanha de queijo,Couve-flor,Bolinho,1,0,0,0,0,0,0,0,74,56,10
2025,10,seg,20,461.0,Carne em cubos,Tomate recheado,Legumes,Goiabada,1,0,0,0,1,0,0,0,77,53,7
2025,10,ter,21,731.0,Fricassê de frango,Quibe de brócolis,Cenoura,Bolinho,1,0,0,0,0,0,0,0,78,52,6
2025,10,qua,22,581.0,Carne moída,Almôndega de aveia,Batata,Chocolate,1,0,0,0,0,0,0,0,79,51,5
2025,10,qui,23,478.0,Bisteca,Ovo frito,Couve,Pudim de maria mole,1,0,0,0,0,0,0,0,80,50,4
2025,10,sex,24,427.0,Hamburguer,Hamburguer de PVT,Macarrão,Brigadeirão,1,0,0,0,0,0,0,0,81,49,3
2025,10,qua,29,419.0,Frango empanado,Batata especial,Repolho com cenoura,Barra de cereais,1,0,0,0,1,0,1,0,86,44,5
2025,10,sex,31,293.0,Lombo,Escondidinho de PVT,Couve,Cocada,1,0,0,0,0,0,0,0,88,42,3
2025,11,qua,5,464.0,Frango empanado,Omelete,Creme de milho,Bolinho,1,0,0,0,1,0,1,0,93,37,10
2025,11,qui,6,365.0,Filé de peixe,Curry de legumes,Batata,Mousse de limão,1,0,0,0,0,0,0,0,94,36,9
2025,11,sex,7,263.0,Hamburguer,Bife de grão de bico,Macarrão,Barra de cereais,1,0,0,0,0,0,0,0,95,35,8
2025,11,seg,10,447.0,Fricassê de frango,Xadrez de grão de bico,Batata palha,Bananada,1,0,0,0,1,0,0,0,98,32,5
2025,11,ter,11,692.0,Lasanha bolonhesa,Lasanha de PVT,Acelga,Pudim de maria mole,1,0,0,0,0,0,0,0,99,31,4
2025,11,qua,12,535.0,Frango assado,Almôndega de ricota,Polenta,Barra de cereais,1,0,0,0,0,0,0,0,100,30,3
2025,11,qui,13,425.0,Carne em cubos,Ovo frito,Mandioca,Bolinho,1,0,0,0,0,0,0,0,101,29,2
2025,11,sex,14,299.0,Carne moída,Suflê de legumes,Batata,Mousse de morango,1,0,0,1,0,1,0,0,102,28,1
2025,11,seg,17,451.0,Linguiça,Lasanha de abobrinha,Farofa,Torrone,1,0,0,0,1,0,0,0,105,25,3
2025,11,ter,18,580.0,Estrogonofe de carne,Almôndega de aveia,Batata palha,Doce de leite,1,0,0,0,0,0,0,0,106,24,2
2025,11,qua,19,524.0,Frango empanado,Tomate recheado,Legumes,Cocada,1,0,0,1,0,1,0,0,107,23,1
2025,11,seg,24,320.0,Bife,Batata especial,Vagem,Goiabada,1,0,0,0,1,0,0,0,112,18,0
2025,11,ter,25,514.0,Carne moída,PVT,Ervilha parmentier,Surpresa de abacaxi,1,0,0,0,0,0,0,0,113,17,0
2025,11,qua,26,497.0,Frango assado,Moussaka,Polenta,Bombom,1,0,0,0,0,0,0,0,114,16,0
2025,11,qui,27,577.0,Carne em cubos,Hamburguer de lentilha,Nhoque,Picolé,1,0,0,0,0,0,0,0,115,15,0
2025,11,sex,28,253.0,Pernil,Ovo frito,Chuchu,Flan de baunilha,1,0,0,0,0,0,0,0,116,14,0
2025,12,seg,1,346.0,Linguiça,Quibe de brócolis,Mandioca,Goiabada,1,0,0,0,1,0,0,0,119,11,0
2025,12,ter,2,460.0,Lasanha bolonhesa,Lasanha de PVT,Brócolis,Barra de cereais,1,0,0,0,0,0,0,0,120,10,0
2025,12,qua,3,416.0,Estrogonofe de frango,Hamburguer de lentilha,Batata palha,Flan de baunilha,1,0,0,0,0,0,0,0,121,9,0
2025,12,qui,4,282.0,Bife,Omelete,Macarrão,Bolinho,1,0,0,0,0,0,0,0,122,8,0
2025,12,sex,5,228.0,Pernil,Grãos com queijo,Couve,Picolé,1,0,0,0,0,0,0,0,123,7,0
2025,12,seg,8,212.0,Frango empanado,Almôndega de aveia,Creme de milho,Bananada,1,0,0,0,1,0,0,0,126,4,0
2025,12,ter,9,233.0,Carne moída,Ovo frito,Batata,Gelatina,1,0,0,0,0,0,0,0,127,3,0
2025,12,qua,10,193.0,Pernil,PVT,Couve-flor,Cocada,1,0,0,0,0,0,0,0,128,2,0
2025,12,qui,11,306.0,Filé de coxa,Rondele,Legumes,Delícia de amendoim,1,0,0,1,0,0,0,0,129,1,0
2025,12,sex,12,74.0,Peixe frito,Batatalhoada,Cenoura,Bolinho,0,0,1,1,0,0,0,0,0,0,0
2025,12,seg,15,97.0,Fricassê de frango,Quibe de mandioquinha,Chuchu,Romeu,0,0,1,1,1,0,0,3,0,0,0
2025,12,ter,16,83.0,Carne de panela,Moussaka,Polenta,Gelatina,0,0,1,1,1,0,0,4,0,0,0
2025,12,qua,17,55.0,Lombo,Lasanha de abobrinha,Farofa,Doce de abóbora,0,0,1,1,1,0,0,5,0,0,0
2025,12,qui,18,101.0,Estrogonofe de carne,Bife de grão de bico,Batata palha,Bombom,0,0,1,1,1,0,0,6,0,0,0
2025,12,sex,19,45.0,Frango empanado,Ovo frito,Creme de milho,Torrone,0,0,1,1,1,0,0,7,0,0,0
