Ano,Mês,Dia_semana,Dia_mês,refeicao,total,prato_principal_1,prato_principal_2,guarnição,sobremesa_1,Precipitacao_mm,Temp_max_C,Temp_min_C,Umid_rel_ar,Vento_velocidade_ms,Vento_rajada_maxima_ms,letivo,feriado,ferias,vespera_nao_letivo,pos_nao_letivo,vespera_feriado,pos_feriado,dias_desde_inicio_ferias,dias_desde_ultimas_ferias,dias_ate_ferias,dias_ate_feriado
2023,9,sex,22,almoco,2504.0,Filé de frango,Grão de bico,Legumes,Flan de baunilha,0.0,31.666666666666668,29.866666666666664,33.666666666666664,2.033333333333333,6.8,1,0,0,0,0,0,0,0,46,90,20
2023,9,sex,22,jantar,1968.0,Lasanha bolonhesa,Lasanha de PVT,Vagem,Goiabada,0.0,32.1,29.7,36.333333333333336,0.39999999999999997,3.1666666666666665,1,0,0,0,0,0,0,0,46,90,20
2023,9,sáb,23,almoco,1386.0,Bife,Almôndega de aveia,Cuscuz,Bombom,0.0,33.300000000000004,31.433333333333334,30.666666666666668,1.6333333333333335,5.466666666666666,1,0,0,1,0,0,0,0,47,89,19
2023,9,seg,25,almoco,2475.0,Carne moída,PVT,Ervilha parmentier,Goiabada,0.0,35.63333333333333,33.733333333333334,25.666666666666668,1.3333333333333333,4.866666666666666,1,0,0,0,1,0,0,0,49,87,17
2023,9,seg,25,jantar,2498.0,Lombo,Quibe de brócolis,Mandioca,Chocolate,0.0,34.06666666666666,32.300000000000004,32.333333333333336,0.43333333333333335,3.1333333333333333,1,0,0,0,1,0,0,0,49,87,17
2023,9,ter,26,almoco,2524.0,Bife,Moussaka,Cenoura,Torrone,0.0,35.1,32.96666666666667,28.666666666666668,2.6333333333333333,7.599999999999999,1,0,0,0,0,0,0,0,50,86,16
2023,9,ter,26,jantar,2276.0,Peixe frito,Suflê de legumes,Batata,Flan de baunilha,0.0,34.86666666666667,33.03333333333333,30.333333333333332,1.3,6.8999999999999995,1,0,0,0,0,0,0,0,50,86,16
2023,9,qua,27,almoco,2632.0,Frango assado,Cassoulet,Chuchu,Gelatina,0.0,31.133333333333336,29.46666666666667,51.666666666666664,2.1333333333333333,7.733333333333334,1,0,0,0,0,0,0,0,51,85,15
2023,9,qua,27,jantar,2198.0,Bife,Omelete,Couve-flor,Iogurte,0.0,32.03333333333334,29.2,51.666666666666664,2.033333333333333,7.733333333333333,1,0,0,0,0,0,0,0,51,85,15
2023,9,qui,28,almoco,2808.0,Hamburguer,Hamburguer de grão de bico,Macarrão,Bolinho,0.0,20.933333333333334,18.833333333333332,67.66666666666667,3.9333333333333336,9.9,1,0,0,0,0,0,0,0,52,84,14
2023,9,qui,28,jantar,2101.0,Frango assado,PVT,Polenta,Surpresa de banana,0.0,21.599999999999998,20.099999999999998,68.0,2.6666666666666665,8.566666666666668,1,0,0,0,0,0,0,0,52,84,14
2023,9,sex,29,almoco,2438.0,Lombo,Ovo cozido,Farofa,Mousse de limão,0.0,26.96666666666667,24.266666666666666,54.666666666666664,2.3333333333333335,6.966666666666666,1,0,0,0,0,0,0,0,53,83,13
2023,9,sex,29,jantar,1693.0,Bife,Tomate recheado,Batata doce,Barra de cereais,0.0,27.866666666666664,25.933333333333334,56.0,2.6,6.666666666666667,1,0,0,0,0,0,0,0,53,83,13
2023,9,sáb,30,almoco,1990.0,Estrogonofe de frango,Curry de legumes,Batata palha,Pudim de maria mole,0.0,29.666666666666668,27.566666666666666,51.666666666666664,1.4333333333333333,4.966666666666666,1,0,0,1,0,0,0,0,54,82,12
2023,10,seg,2,almoco,2657.0,Bife,Lasanha de queijo,Cenoura,Torrone,0.0,26.633333333333336,24.633333333333336,70.33333333333333,2.066666666666667,5.866666666666667,1,0,0,0,1,0,0,0,56,80,10
2023,10,seg,2,jantar,2267.0,Lombo,Quibe de PVT,Abobrinha,Bolinho,0.0,26.833333333333332,25.733333333333334,69.33333333333333,0.43333333333333335,3.3666666666666667,1,0,0,0,1,0,0,0,56,80,10
2023,10,ter,3,almoco,2556.0,Carne moída,PVT,Nhoque,Arroz doce,0.0,29.099999999999998,26.899999999999995,61.0,1.9000000000000001,5.8999999999999995,1,0,0,0,0,0,0,0,57,79,9
2023,10,ter,3,jantar,2326.0,Frango assado,Cassoulet,Polenta,Goiabada,0.0,30.766666666666666,28.400000000000002,54.666666666666664,0.6,4.733333333333333,1,0,0,0,0,0,0,0,57,79,9
2023,10,qua,4,almoco,2819.0,Frango empanado,Ovo cozido,Creme de milho,Bombom,0.0,29.166666666666668,27.833333333333332,58.0,2.533333333333333,6.5,1,0,0,0,0,0,0,0,58,78,8
2023,10,qua,4,jantar,1970.0,Bife,Lasanha de berinjela,Chuchu,Gelatina,0.7333333333333334,24.3,21.666666666666668,88.66666666666667,1.2,7.866666666666667,1,0,0,0,0,0,0,0,58,78,8
2023,10,qui,5,almoco,1914.0,Filé de peixe,Grãos com queijo,Brócolis,Barra de cereais,0.0,31.433333333333334,29.133333333333336,52.0,2.5,8.366666666666667,1,0,0,0,0,0,0,0,59,77,7
2023,10,qui,5,jantar,2168.0,Carne louca,Almôndega de aveia,Batata,Pudim de maria mole,0.0,31.099999999999998,29.433333333333334,53.333333333333336,0.9666666666666667,6.5,1,0,0,0,0,0,0,0,59,77,7
2023,10,sex,6,almoco,2427.0,Linguiça,PVT,Virado,Picolé,0.0,29.066666666666666,26.866666666666664,63.333333333333336,2.5,6.066666666666666,1,0,0,0,0,0,0,0,60,76,6
2023,10,sex,6,jantar,1776.0,Carne de panela,Omelete,Macarrão,Brigadeirão,0.0,30.099999999999998,28.766666666666666,60.0,0.7000000000000001,3.1666666666666665,1,0,0,0,0,0,0,0,60,76,6
2023,10,sáb,7,almoco,1776.0,Estrogonofe de carne,Estrogonofe de legumes,Batata palha,Mousse de morango,0.0,29.7,28.099999999999998,61.666666666666664,2.966666666666667,8.299999999999999,1,0,0,1,0,0,0,0,61,75,5
2023,10,seg,9,almoco,2480.0,Carne em cubos,Quibe de brócolis,Vagem,Barra de cereais,0.0,22.566666666666666,21.233333333333334,78.66666666666667,0.9666666666666667,4.366666666666667,1,0,0,0,1,0,0,0,63,73,3
2023,10,seg,9,jantar,2583.0,Estrogonofe de frango,Estrogonofe de grão de bico,Batata palha,Chocolate,0.0,23.5,21.633333333333336,78.0,0.0,1.9000000000000001,1,0,0,0,1,0,0,0,63,73,3
2023,10,ter,10,almoco,2351.0,Lombo,Ovo cozido,Farofa,Gelatina,0.0,27.666666666666668,26.166666666666668,44.333333333333336,1.7666666666666666,5.3,1,0,0,0,0,0,0,0,64,72,2
2023,10,ter,10,jantar,2505.0,Lasanha bolonhesa,Lasanha de PVT,Repolho,Pudim de pão,0.0,27.599999999999998,26.2,39.0,2.0666666666666664,6.066666666666666,1,0,0,0,0,0,0,0,64,72,2
2023,10,seg,16,almoco,2387.0,Frango empanado,Moussaka,Legumes,Bolinho,0.0,29.766666666666666,28.400000000000002,56.333333333333336,2.0666666666666664,7.2,1,0,0,0,1,0,0,0,70,66,12
2023,10,seg,16,jantar,2013.0,Isca de carne,Suflê de legumes,Batata doce,Goiabada,0.0,30.0,28.266666666666666,54.666666666666664,0.4333333333333333,3.9,1,0,0,0,1,0,0,0,70,66,12
2023,10,ter,17,almoco,2518.0,Lasanha bolonhesa,Lasanha de PVT,Acelga,Mousse de limão,0.0,23.03333333333333,21.833333333333332,74.33333333333333,1.8333333333333333,6.566666666666666,1,0,0,0,0,0,0,0,71,65,11
2023,10,ter,17,jantar,2239.0,Lombo,Omelete,Abobrinha,Bombom,0.0,26.433333333333334,25.2,70.33333333333333,0.6,4.233333333333333,1,0,0,0,0,0,0,0,71,65,11
2023,10,qua,18,almoco,2472.0,Frango assado,Cassoulet,Polenta,Flan de baunilha,0.0,28.8,27.099999999999998,55.333333333333336,1.7333333333333334,5.366666666666667,1,0,0,0,0,0,0,0,72,64,10
2023,10,qua,18,jantar,2201.0,Bife,Tomate recheado,Chuchu,Iogurte,0.0,25.633333333333336,24.233333333333334,67.0,3.233333333333333,8.766666666666667,1,0,0,0,0,0,0,0,72,64,10
2023,10,qui,19,almoco,2341.0,Lagarto,Ovo frito,Farofa,Sorvete,0.0,25.96666666666667,24.400000000000002,64.66666666666667,2.0,5.166666666666667,1,0,0,0,0,0,0,0,73,63,9
2023,10,qui,19,jantar,2133.0,Fricassê de frango,Bife de feijão,Batata palha,Gelatina,0.0,25.599999999999998,24.0,64.66666666666667,3.8333333333333335,9.1,1,0,0,0,0,0,0,0,73,63,9
2023,10,sex,20,almoco,2053.0,Bisteca,Grão de bico,Couve,Barra de cereais,0.0,24.53333333333333,23.233333333333334,73.0,1.5666666666666664,5.333333333333333,1,0,0,0,0,0,0,0,74,62,8
2023,10,sex,20,jantar,1470.0,Carne moída,PVT,Macarrão,Manjar,0.0,24.233333333333334,22.833333333333332,74.0,2.3666666666666667,5.3,1,0,0,0,0,0,0,0,74,62,8
2023,10,sáb,21,almoco,1321.0,Bife,Quibe de PVT,Batata,Pudim de maria mole,0.0,27.566666666666666,25.2,57.0,1.7999999999999998,5.766666666666667,1,0,0,1,0,0,0,0,75,61,7
2023,10,seg,23,almoco,2498.0,Bife,Tomate recheado,Abobrinha,Chocolate,0.0,31.2,29.366666666666664,39.333333333333336,1.2333333333333334,5.166666666666667,1,0,0,0,1,0,0,0,77,59,5
2023,10,seg,23,jantar,2243.0,Linguiça,Ovo cozido,Mandioca,Goiabada,0.0,32.0,29.933333333333334,37.333333333333336,0.5333333333333333,3.8000000000000003,1,0,0,0,1,0,0,0,77,59,5
2023,10,ter,24,almoco,2641.0,Hamburguer,Hamburguer de lentilha,Macarrão,Bolinho,0.0,32.13333333333333,30.433333333333334,36.0,3.5,8.733333333333333,1,0,0,0,0,0,0,0,78,58,4
2023,10,ter,24,jantar,2214.0,Frango assado,Curry de legumes,Polenta,Surpresa de abacaxi,0.0,29.8,27.166666666666668,50.333333333333336,2.2666666666666666,8.466666666666667,1,0,0,0,0,0,0,0,78,58,4
2023,10,qua,25,almoco,2406.0,Lombo,Grão de bico,Farofa,Goiabada,0.0,28.733333333333334,27.133333333333336,51.666666666666664,1.4333333333333333,5.633333333333333,1,0,0,0,0,0,0,0,79,57,3
2023,10,qua,25,jantar,2409.0,Estrogonofe de carne,Moussaka,Batata palha,Gelatina,0.0,28.2,26.7,56.666666666666664,0.5,3.9333333333333336,1,0,0,0,0,0,0,0,79,57,3
2023,10,qui,26,almoco,2225.0,Carne moída,PVT,Ervilha parmentier,Manjar,0.0,29.166666666666668,27.766666666666666,56.0,1.7,6.866666666666667,1,0,0,0,0,0,0,0,80,56,2
2023,10,qui,26,jantar,1771.0,Peixe frito,Quibe de brócolis,Cenoura,Picolé,0.0,27.5,25.233333333333334,68.0,0.7999999999999999,5.366666666666667,1,0,0,0,0,0,0,0,80,56,2
2023,10,sex,27,almoco,2433.0,Filé de frango,Omelete,Legumes,Brigadeirão,0.0,25.633333333333336,24.066666666666666,74.0,2.066666666666667,5.7,1,0,0,1,0,1,0,0,81,55,1
2023,10,sex,27,jantar,1354.0,Cubos de pernil,Cassoulet,Virado,Cocada,0.6666666666666666,24.900000000000002,23.366666666666664,88.33333333333333,0.43333333333333335,2.533333333333333,1,0,0,1,0,1,0,0,81,55,1
2023,10,seg,30,almoco,2339.0,Bife,Bobó de abóbora,Legumes,Iogurte,0.0,29.166666666666668,27.633333333333336,58.333333333333336,1.7666666666666666,5.2,1,0,0,0,1,0,0,0,84,52,3
2023,10,seg,30,jantar,2450.0,Frango empanado,Ovo frito,Creme de milho,Doce de banana,0.0,28.900000000000002,27.5,61.333333333333336,0.39999999999999997,4.566666666666666,1,0,0,0,1,0,0,0,84,52,3
2023,10,ter,31,almoco,2588.0,Pernil,Curry de legumes,Cenoura,Gelatina,0.0,29.666666666666668,28.2,52.333333333333336,1.0333333333333334,3.8666666666666667,1,0,0,0,0,0,0,0,85,51,2
2023,10,ter,31,jantar,2359.0,Hamburguer,Hamburguer de PVT,Macarrão,Bolinho,1.2666666666666668,19.766666666666666,19.466666666666665,94.0,1.1666666666666667,4.666666666666667,1,0,0,0,0,0,0,0,85,51,2
2023,11,qua,1,almoco,2483.0,Filé de frango,Grão de bico,Purês,Sorvete,0.0,25.666666666666668,23.933333333333334,67.66666666666667,0.9333333333333332,3.4,1,0,0,1,0,1,0,0,86,50,1
2023,11,qua,1,jantar,1861.0,Estrogonofe de carne,Moussaka,Batata palha,Gelatina,0.0,25.7,24.53333333333333,68.33333333333333,2.3666666666666667,6.566666666666667,1,0,0,1,0,1,0,0,86,50,1
2023,11,seg,6,almoco,2335.0,Frango empanado,Omelete,Repolho com cenoura,Bolinho,0.0,27.8,26.066666666666666,38.0,2.1,5.366666666666667,1,0,0,0,1,0,0,0,91,45,9
2023,11,seg,6,jantar,2025.0,Linguiça,Moussaka,Virado,Goiabada,0.0,28.266666666666666,26.7,38.0,2.4666666666666663,5.633333333333333,1,0,0,0,1,0,0,0,91,45,9
2023,11,ter,7,almoco,2403.0,Bife,Tomate recheado,Chuchu,Arroz doce,0.0,28.2,26.433333333333334,39.666666666666664,3.033333333333333,7.033333333333334,1,0,0,0,0,0,0,0,92,44,8
2023,11,ter,7,jantar,2271.0,Frango assado,Curry de legumes,Polenta,Mousse de chocolate,0.0,29.433333333333334,27.733333333333334,36.333333333333336,0.6,4.133333333333334,1,0,0,0,0,0,0,0,92,44,8
2023,11,qua,8,almoco,2383.0,Lombo,PVT,Mandioca,Pé de moça,0.0,30.066666666666666,27.933333333333334,36.666666666666664,1.8333333333333333,5.833333333333333,1,0,0,0,0,0,0,0,93,43,7
2023,11,qua,8,jantar,2335.0,Hamburguer,Hamburguer de lentilha,Purês,Gelatina,0.0,30.833333333333332,29.133333333333336,41.666666666666664,0.13333333333333333,2.6666666666666665,1,0,0,0,0,0,0,0,93,43,7
2023,11,qui,9,almoco,2289.0,Carne em cubos,Almôndega de aveia,Macarrão,Manjar,0.0,31.5,29.666666666666668,35.333333333333336,3.0,8.333333333333334,1,0,0,0,0,0,0,0,94,42,6
2023,11,qui,9,jantar,1890.0,Filé de frango,Ovo cozido,Cenoura,Chocolate,0.06666666666666667,25.2,23.7,63.0,0.0,2.4,1,0,0,0,0,0,0,0,94,42,6
2023,11,sex,10,almoco,1621.0,Filé de peixe,Grãos com queijo,Batata,Barra de cereais,0.0,31.3,29.5,44.333333333333336,1.7666666666666668,6.866666666666667,1,0,0,0,0,0,0,0,95,41,5
2023,11,sex,10,jantar,1382.0,Isca de carne,PVT,Cuscuz,Picolé,0.0,28.566666666666663,26.8,64.0,0.0,0.0,1,0,0,0,0,0,0,0,95,41,5
2023,11,sáb,11,almoco,1338.0,Pernil,Suflê de legumes,Couve,Brigadeirão,0.0,33.5,31.766666666666666,24.0,2.6666666666666665,7.8999999999999995,1,0,0,1,0,0,0,0,96,40,4
2023,11,seg,13,almoco,2341.0,Linguiça,Cassoulet,Virado,Bananada,0.0,35.766666666666666,34.06666666666667,23.0,2.8000000000000003,7.2,1,0,0,0,1,0,0,0,98,38,2
2023,11,seg,13,jantar,2132.0,Bife,Tomate recheado,Legumes,Bolinho,0.0,34.43333333333333,32.23333333333333,29.0,0.5,3.6999999999999997,1,0,0,0,1,0,0,0,98,38,2
2023,11,ter,14,almoco,2584.0,Lasanha bolonhesa,Lasanha de PVT,Abobrinha,Mosaico,0.0,35.800000000000004,34.13333333333333,25.333333333333332,3.8000000000000003,9.9,1,0,0,1,0,1,0,0,99,37,1
2023,11,ter,14,jantar,1990.0,Frango assado,Almôndega de aveia,Ervilha parmentier,Cocada,0.0,34.46666666666667,32.833333333333336,28.666666666666668,1.7,7.133333333333333,1,0,0,1,0,1,0,0,99,37,1
2023,11,qui,16,almoco,2322.0,Frango empanado,Ovo frito,Acelga,Torrone,0.0,31.46666666666667,29.733333333333334,40.666666666666664,2.4333333333333336,7.0,1,0,0,0,1,0,1,0,101,35,130
2023,11,qui,16,jantar,1845.0,Carne de panela,PVT,Nhoque,Goiabada,0.0,32.06666666666666,30.5,42.333333333333336,0.9333333333333332,4.2,1,0,0,0,1,0,1,0,101,35,130
2023,11,sex,17,almoco,1985.0,Bife,Moussaka,Polenta,Picolé,0.0,34.5,32.53333333333333,32.0,1.8,6.400000000000001,1,0,0,0,0,0,0,0,102,34,129
2023,11,sex,17,jantar,1288.0,Pernil,Omelete,Farofa,Delicia de abacaxi,0.0,33.766666666666666,32.23333333333333,35.333333333333336,0.9666666666666668,5.433333333333334,1,0,0,0,0,0,0,0,102,34,129
2023,11,sáb,18,almoco,1097.0,Fricassê de frango,PVT,Batata palha,Pudim de maria mole,0.0,33.199999999999996,31.566666666666666,41.333333333333336,3.6,10.833333333333334,1,0,0,1,0,0,0,0,103,33,128
2023,11,ter,21,almoco,2404.0,Bife,Omelete,Batata,Doce de leite,0.0,28.900000000000002,27.099999999999998,58.0,1.5666666666666667,5.233333333333333,1,0,0,0,0,0,0,0,106,30,125
2023,11,ter,21,jantar,1940.0,Peixe frito,Grãos com queijo,Brócolis,Iogurte,0.0,30.566666666666666,28.5,51.666666666666664,1.2,3.9,1,0,0,0,0,0,0,0,106,30,125
2023,11,qua,22,almoco,2537.0,Frango assado,Quibe de brócolis,Abobrinha,Gelatina,0.0,28.633333333333336,26.566666666666666,65.0,2.1666666666666665,6.166666666666667,1,0,0,0,0,0,0,0,107,29,124
2023,11,qua,22,jantar,1995.0,Bife,Lasanha de queijo,Chuchu,Sorvete,9.066666666666668,26.3,21.933333333333334,85.33333333333333,0.9333333333333332,6.099999999999999,1,0,0,0,0,0,0,0,107,29,124
2023,11,qui,23,almoco,2557.0,Hamburguer,Hamburguer de PVT,Macarrão,Bombom,0.0,27.366666666666664,25.866666666666664,65.0,1.3666666666666665,4.3,1,0,0,0,0,0,0,0,108,28,123
2023,11,qui,23,jantar,2085.0,Fricassê de frango,Ovo frito,Batata palha,Pudim de coco,0.06666666666666667,24.099999999999998,22.8,85.0,0.7666666666666666,4.866666666666666,1,0,0,0,0,0,0,0,108,28,123
2023,11,sex,24,almoco,2034.0,Bisteca,Curry de legumes,Farofa,Arroz doce,0.0,24.46666666666667,23.233333333333334,75.0,2.1666666666666665,6.666666666666667,1,0,0,0,0,0,0,0,109,27,122
2023,11,sex,24,jantar,1465.0,Carne moída,PVT,Batata doce,Brigadeirão,0.0,22.733333333333334,21.0,79.0,3.533333333333333,9.533333333333333,1,0,0,0,0,0,0,0,109,27,122
2023,11,sáb,25,almoco,1599.0,Estrogonofe de carne,Estrogonofe de grão de bico,Legumes,Bolinho,0.0,25.666666666666668,23.900000000000002,64.0,0.7000000000000001,4.066666666666666,1,0,0,1,0,0,0,0,110,26,121
2023,11,seg,27,almoco,2212.0,Bife,Grão de bico,Chuchu,Cocada,0.0,26.733333333333334,25.133333333333336,68.0,2.566666666666667,7.866666666666667,1,0,0,0,1,0,0,0,112,24,119
2023,11,seg,27,jantar,2412.0,Frango empanado,Ovo cozido,Creme de milho,Barra de cereais,3.0666666666666664,21.066666666666666,20.366666666666664,93.0,0.5666666666666667,3.466666666666667,1,0,0,0,1,0,0,0,112,24,119
2023,11,ter,28,almoco,2584.0,Carne louca,Almôndega de ricota,Macarrão,Pudim de pão,0.0,28.933333333333334,27.099999999999998,56.666666666666664,3.033333333333333,8.4,1,0,0,0,0,0,0,0,113,23,118
2023,11,ter,28,jantar,2169.0,Lombo,Suflê de legumes,Couve,Bombom,0.0,27.5,25.46666666666667,66.33333333333333,1.4333333333333333,7.566666666666667,1,0,0,0,0,0,0,0,113,23,118
2023,11,qua,29,almoco,2488.0,Frango assado,Bife de PVT,Ervilha parmentier,Bolinho,0.0,24.900000000000002,23.333333333333332,75.0,2.6333333333333333,6.766666666666667,1,0,0,0,0,0,0,0,114,22,117
2023,11,qua,29,jantar,2196.0,Estrogonofe de carne,Estrogonofe de legumes,Vagem,Manjar,0.13333333333333333,25.46666666666667,23.900000000000002,75.0,1.9333333333333333,7.2,1,0,0,0,0,0,0,0,114,22,117
2023,11,qui,30,almoco,2298.0,Pernil,Hamburguer de lentilha,Farofa,Goiabada,0.0,27.633333333333336,25.233333333333334,69.66666666666667,1.4333333333333333,4.8,1,0,0,0,0,0,0,0,115,21,116
2023,11,qui,30,jantar,1947.0,Lagarto,Quibe de brócolis,Legumes,Gelatina,0.0,29.333333333333332,27.5,62.0,0.6333333333333333,4.8,1,0,0,0,0,0,0,0,115,21,116
2023,12,sex,1,almoco,2296.0,Bife,Omelete,Nhoque,Sorvete,0.0,30.46666666666667,28.333333333333332,55.666666666666664,1.3,4.566666666666666,1,0,0,0,0,0,0,0,116,20,115
2023,12,sex,1,jantar,1535.0,Filé de frango,Curry de legumes,Batata,Surpresa de banana,0.3333333333333333,25.266666666666666,23.133333333333336,79.33333333333333,1.3666666666666665,6.800000000000001,1,0,0,0,0,0,0,0,116,20,115
2023,12,sáb,2,almoco,1215.0,Carne em cubos,PVT,Couve-flor,Barra de cereais,0.0,32.233333333333334,30.133333333333336,40.0,1.3,4.566666666666666,1,0,0,1,0,0,0,0,117,19,114
2023,12,seg,4,almoco,2506.0,Frango empanado,Ovo frito,Creme de milho,Goiabada,0.0,29.666666666666668,27.666666666666668,58.666666666666664,1.6666666666666667,6.333333333333333,1,0,0,0,1,0,0,0,119,17,112
2023,12,seg,4,jantar,1917.0,Isca de carne,Quibe de brócolis,Legumes,Bolinho,0.3333333333333333,27.733333333333334,24.166666666666668,74.33333333333333,2.266666666666667,9.5,1,0,0,0,1,0,0,0,119,17,112
2023,12,ter,5,almoco,2661.0,Lasanha bolonhesa,Lasanha de PVT,Vagem,Barra de cereais,0.0,27.5,26.066666666666666,65.0,0.9666666666666667,4.2,1,0,0,0,0,0,0,0,120,16,111
2023,12,ter,5,jantar,1807.0,Pernil,Almôndega de aveia,Virado,Gelatina,6.733333333333333,26.266666666666666,23.266666666666666,82.33333333333333,1.4000000000000001,6.2,1,0,0,0,0,0,0,0,120,16,111
2023,12,qua,6,almoco,2387.0,Bife,Tomate recheado,Cenoura,Flan de baunilha,0.0,29.233333333333334,26.833333333333332,55.0,1.2333333333333334,5.333333333333333,1,0,0,0,0,0,0,0,121,15,110
2023,12,qua,6,jantar,1986.0,Peixe frito,Cassoulet,Purês,Sorvete,0.0,28.566666666666663,26.46666666666667,63.0,1.2666666666666666,6.233333333333333,1,0,0,0,0,0,0,0,121,15,110
2023,12,qui,7,almoco,2739.0,Hamburguer,Hamburguer de lentilha,Macarrão,Espumone,0.0,30.96666666666667,29.333333333333332,51.333333333333336,2.4,6.633333333333333,1,0,0,0,0,0,0,0,122,14,109
2023,12,qui,7,jantar,1745.0,Frango assado,Omelete,Polenta,Pé de moça,0.0,25.266666666666666,23.96666666666667,79.33333333333333,0.9,2.966666666666667,1,0,0,0,0,0,0,0,122,14,109
2023,12,sex,8,almoco,1964.0,Lombo,Baião de dois,Farofa,Mousse de limão,0.0,29.766666666666666,28.03333333333333,46.666666666666664,1.3666666666666665,4.7,1,0,0,0,0,0,0,0,123,13,108
2023,12,sex,8,jantar,1310.0,Bife,Moussaka,Chuchu,Doce de leite,0.0,29.0,27.666666666666668,56.666666666666664,2.3000000000000003,6.666666666666667,1,0,0,0,0,0,0,0,123,13,108
2023,12,sáb,9,almoco,1621.0,Isca de frango,Suflê de legumes,Batata doce,Pudim de maria mole,0.0,28.099999999999998,26.53333333333333,60.0,2.6,6.366666666666667,1,0,0,1,0,0,0,0,124,12,107
2023,12,seg,11,almoco,2104.0,Linguiça,Curry de legumes,Abobrinha,Bolinho,0.0,26.599999999999998,24.633333333333336,66.0,2.733333333333333,7.0,1,0,0,0,1,0,0,0,126,10,105
2023,12,seg,11,jantar,1703.0,Carne de panela,Quibe de PVT,Mandioca,Barra de cereais,0.0,24.233333333333334,23.099999999999998,79.33333333333333,0.7666666666666667,6.3,1,0,0,0,1,0,0,0,126,10,105
2023,12,ter,12,almoco,1910.0,Bife,PVT,Polenta,Arroz doce,0.0,27.46666666666667,25.766666666666666,62.333333333333336,1.7,4.966666666666667,1,0,0,0,0,0,0,0,127,9,104
2023,12,ter,12,jantar,1844.0,Frango assado,Ovo cozido,Macarrão,Chocolate,0.0,27.366666666666664,26.166666666666668,53.666666666666664,2.3333333333333335,7.233333333333333,1,0,0,0,0,0,0,0,127,9,104
2023,12,qua,13,almoco,2211.0,Estrogonofe de carne,Estrogonofe de grão de bico,Batata palha,Chocolate,0.0,29.5,27.433333333333334,47.666666666666664,1.3333333333333333,5.266666666666667,1,0,0,0,0,0,0,0,128,8,103
2023,12,qua,13,jantar,1739.0,Frango empanado,Suflê de legumes,Creme de milho,Mosaico,0.0,30.96666666666667,29.099999999999998,38.333333333333336,1.4333333333333336,5.0,1,0,0,0,0,0,0,0,128,8,103
2023,12,qui,14,almoco,2127.0,Frango cremoso,Caneloni de brócolis,Batata,Pavê,0.0,30.7,28.900000000000002,50.333333333333336,1.9333333333333333,7.533333333333334,1,0,0,0,0,0,0,0,129,7,102
2023,12,qui,14,jantar,1603.0,Lombo,Quiche de espinafre,Farofa,Alfajor,0.0,32.63333333333333,31.166666666666668,35.666666666666664,1.4333333333333336,4.7,1,0,0,0,0,0,0,0,129,7,102
2023,12,sex,15,almoco,1338.0,Peixe frito,Grãos com queijo,Brócolis,Picolé,0.0,32.333333333333336,30.7,41.666666666666664,2.1333333333333333,7.1000000000000005,1,0,0,0,0,0,0,0,130,6,101
2023,12,sex,15,jantar,897.0,Carne moída,PVT,Ervilha parmentier,Flan de baunilha,0.0,32.13333333333333,30.433333333333334,41.666666666666664,0.9333333333333332,3.1,1,0,0,0,0,0,0,0,130,6,101
2023,12,sáb,16,almoco,979.0,Pernil,Omelete,Couve,Torrone,0.0,31.5,29.866666666666664,42.333333333333336,2.733333333333333,6.766666666666667,1,0,0,1,0,0,0,0,131,5,100
2023,12,seg,18,almoco,1079.0,Carne em cubos,Almôndega de feijão,Purês,Goiabada,0.0,31.399999999999995,29.7,42.0,2.066666666666667,5.466666666666666,1,0,0,0,1,0,0,0,133,3,98
2023,12,seg,18,jantar,1038.0,Filé de frango,Tomate recheado,Legumes,Beijinho,0.0,26.933333333333334,25.53333333333333,63.666666666666664,0.9666666666666668,5.6000000000000005,1,0,0,0,1,0,0,0,133,3,98
2023,12,ter,19,almoco,1073.0,Bife,Quibe de brócolis,Chuchu,Gelatina,0.0,29.3,27.566666666666666,53.0,1.9333333333333333,5.866666666666667,1,0,0,0,0,0,0,0,134,2,97
2023,12,ter,19,jantar,718.0,Lombo,Ovo cozido,Virado,Pudim de coco,0.0,30.366666666666664,28.96666666666667,48.0,1.4666666666666668,5.3,1,0,0,0,0,0,0,0,134,2,97
